"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
114.0846629,8.362379414e-10,114.0845559,0.9431429998,
114.484695,1.004816379e-09,114.484606,0.9931472775,
114.8972569,1.099693471e-09,114.8970749,1.043151116,
115.2863889,1.182855315e-09,115.285934,1.093155581,
115.6974878,1.277634511e-09,115.6973889,1.143159999,
116.0867479,1.346789721e-09,116.0865359,1.193163802,
116.485333,1.460936227e-09,116.4852359,1.243168511,
116.884712,1.621725129e-09,116.884553,1.293173488,
117.285707,1.751907141e-09,117.2858748,1.34317837,
117.6850119,1.850497476e-09,117.6849098,1.393184831,
118.0498059,1.517429622e-12,118.049722,0.001339839543,
118.229975,1.61297614e-12,118.230063,0.001375778961,
118.4864049,7.52159371e-11,118.4866149,0.05138297024,
118.8848219,1.488158322e-10,118.8847139,0.1013889977,
119.284802,2.300143408e-10,119.284703,0.1513952847,
119.686862,3.364906222e-10,119.686384,0.2014013921,
120.0863729,4.223783825e-10,120.086148,0.2514072072,
120.4850769,5.089988255e-10,120.484925,0.3014112014,
120.8863308,5.956351392e-10,120.8859608,0.3514168803,
121.2850239,6.84502836e-10,121.2848639,0.4014242424,
121.6847448,7.849485421e-10,121.6846309,0.4514304432,
122.0851798,8.955430265e-10,122.0849738,0.501436771,
122.4858539,1.049672271e-09,122.485368,0.5514418033,
122.8862429,1.280003042e-09,122.8859549,0.6014495071,
123.2863209,1.494600322e-09,123.286082,0.6514562868,
123.6867929,3.263613856e-09,123.686182,0.7014747476,
124.0846789,2.138697228e-08,124.084533,0.7515447487,
124.4846668,7.233167347e-08,124.4847779,0.8016151971,
124.897346,2.348449301e-07,124.897223,0.8517089758,
125.2870879,7.051176823e-07,125.2869709,0.9018390501,
125.7852859,1.76866228e-06,125.785188,0.9519809666,
126.1392789,3.837307296e-06,126.139133,1.002124487,
126.486311,7.498603314e-06,126.486414,1.052277832,
126.884706,1.318524212e-05,126.884558,1.102426017,
127.2851529,2.194711853e-05,127.2849259,1.152583277,
